_id,date,user_count
1395,2020-11-20,9396
1396,2020-11-21,10795
1397,2020-11-22,9672
1398,2020-11-23,9893
1399,2020-11-24,10689
1400,2020-11-25,8980
1401,2020-11-26,6643
1402,2020-11-27,9476
1403,2020-11-28,9551
1404,2020-11-29,9462
1405,2020-11-30,11249
1406,2020-12-01,11612
1407,2020-12-02,10047
1408,2020-12-03,9217
1409,2020-12-04,9797
1410,2020-12-05,10024
1411,2020-12-06,9864
1412,2020-12-07,10585
1413,2020-12-08,10568
1414,2020-12-09,9480
1415,2020-12-10,8851
1416,2020-12-11,9251
1417,2020-12-12,9385
1418,2020-12-13,9646
1419,2020-12-14,9842
1420,2020-12-15,10330
1421,2020-12-16,9313
1422,2020-12-17,8526
1423,2020-12-18,9369
1424,2020-12-19,9270
1425,2020-12-20,9428
1426,2020-12-21,10405
1427,2020-12-22,9506
1428,2020-12-23,9716
1429,2020-12-24,7550
1430,2020-12-25,7991
1431,2020-12-26,10001
1432,2020-12-27,10599
1433,2020-12-28,11409
1434,2020-12-29,10620
1435,2020-12-30,11082
1436,2020-12-31,8971
1437,2021-01-01,10374
1438,2021-01-02,11208
1439,2021-01-03,11595
1440,2021-01-04,11830
1441,2021-01-05,11709
1442,2021-01-06,9447
1443,2021-01-07,9608
1444,2021-01-08,9947
1445,2021-01-09,10310
1446,2021-01-10,10616
1447,2021-01-11,11486
1448,2021-01-12,10620
1449,2021-01-13,10645
1450,2021-01-14,10052
1451,2021-01-15,9675
1452,2021-01-16,11229
1453,2021-01-17,10500
1454,2021-01-18,11103
1455,2021-01-19,10750
1456,2021-01-20,9935
1457,2021-01-21,10238
1458,2021-01-22,10265
1459,2021-01-23,10377
1460,2021-01-24,11037
1461,2021-01-25,11381
1462,2021-01-26,11315
1463,2021-01-27,10488
1464,2021-01-28,10363
1465,2021-01-29,10528
1466,2021-01-30,10756
1467,2021-01-31,11051
1468,2021-02-01,11620
1469,2021-02-02,11515
1470,2021-02-03,11319
1471,2021-02-04,10428
1472,2021-02-05,9922
1473,2021-02-06,10439
1474,2021-02-07,10260
1475,2021-02-08,11665
1476,2021-02-09,10736
1477,2021-02-10,10626
1478,2021-02-11,10033
1479,2021-02-12,9174
1480,2021-02-13,10526
1481,2021-02-14,9738
1482,2021-02-15,10888
1483,2021-02-16,11453
1484,2021-02-17,10204
1485,2021-02-18,10102
1486,2021-02-19,10063
1487,2021-02-20,10143
1488,2021-02-21,10700
1489,2021-02-22,11786
1490,2021-02-23,11071
1491,2021-02-24,10509
1492,2021-02-25,9903
1493,2021-02-26,9811
1494,2021-02-27,10512
1495,2021-02-28,10905
1496,2021-03-01,11936
1497,2021-03-02,11065
1498,2021-03-03,10769
1499,2021-03-04,10211
1500,2021-03-05,9419
1501,2021-03-06,11733
1502,2021-03-07,10709
1503,2021-03-08,11220
1504,2021-03-09,8977
1505,2021-03-10,10692
1506,2021-03-11,9771
1507,2021-03-12,10018
1508,2021-03-13,9948
1509,2021-03-14,10372
1510,2021-03-15,11083
1511,2021-03-16,11180
1512,2021-03-17,9912
1513,2021-03-18,9936
1514,2021-03-19,9830
1515,2021-03-20,9203
1516,2021-03-21,10204
1517,2021-03-22,11416
1518,2021-03-23,10616
1519,2021-03-24,10659
1520,2021-03-25,10001
1521,2021-03-26,9754
1522,2021-03-27,8573
1523,2021-03-28,11482
1524,2021-03-29,11411
1525,2021-03-30,10965
1526,2021-03-31,10216
1527,2021-04-01,10348
1528,2021-04-02,9940
1529,2021-04-03,9303
1530,2021-04-04,9505
1531,2021-04-05,11526
1532,2021-04-06,10970
1533,2021-04-07,10382
1534,2021-04-08,9771
1535,2021-04-09,9531
1536,2021-04-10,9316
1537,2021-04-11,10643
1538,2021-04-12,11387
1539,2021-04-13,10846
1540,2021-04-14,10350
1541,2021-04-15,9953
1542,2021-04-16,9426
1543,2021-04-17,10291
1544,2021-04-18,9986
1545,2021-04-19,9976
1546,2021-04-20,10416
1547,2021-04-21,9965
1548,2021-04-22,10002
1549,2021-04-23,9760
1550,2021-04-24,9136
1551,2021-04-25,10647
1552,2021-04-26,11216
1553,2021-04-27,10800
1554,2021-04-28,10516
1555,2021-04-29,9905
1556,2021-04-30,9984
1557,2021-05-01,9392
1558,2021-05-02,10153
1559,2021-05-03,11598
1560,2021-05-04,11371
1561,2021-05-05,10597
1562,2021-05-06,9669
1563,2021-05-07,9207
1564,2021-05-08,9872
1565,2021-05-09,9496
1566,2021-05-10,11499
1567,2021-05-11,11059
1568,2021-05-12,10416
1569,2021-05-13,9641
1570,2021-05-14,9331
1571,2021-05-15,8901
1572,2021-05-16,9906
1573,2021-05-17,11195
1574,2021-05-18,10603
1575,2021-05-19,10068
1576,2021-05-20,9607
1577,2021-05-21,9867
1578,2021-05-22,8835
1579,2021-05-23,9588
1580,2021-05-24,11207
1581,2021-05-25,10711
1582,2021-05-26,10152
1583,2021-05-27,9720
1584,2021-05-28,9338
1585,2021-05-29,9832
1586,2021-05-30,9817
1587,2021-05-31,10565
1588,2021-06-01,11630
1589,2021-06-02,10599
1590,2021-06-03,10212
1591,2021-06-04,10154
1592,2021-06-05,9158
1593,2021-06-06,9941
1594,2021-06-07,11325
1595,2021-06-08,10760
1596,2021-06-09,10136
1597,2021-06-10,9795
1598,2021-06-11,9912
1599,2021-06-12,9494
1600,2021-06-13,9849
1601,2021-06-14,12043
1602,2021-06-15,11126
1603,2021-06-16,10123
1604,2021-06-17,9710
1605,2021-06-18,9823
1606,2021-06-19,9153
1607,2021-06-20,9522
1608,2021-06-21,10246
1609,2021-06-22,11452
1610,2021-06-23,10385
1611,2021-06-24,10128
1612,2021-06-25,10769
1613,2021-06-26,9727
1614,2021-06-27,9902
1615,2021-06-28,11704
1616,2021-06-29,11571
1617,2021-06-30,10702
1618,2021-07-01,10771
1619,2021-07-02,10168
1620,2021-07-03,10586
1621,2021-07-04,8925
1622,2021-07-05,10384
1623,2021-07-06,12781
1624,2021-07-07,10875
1625,2021-07-08,10847
1626,2021-07-09,9990
1627,2021-07-10,9724
1628,2021-07-11,9902
1629,2021-07-12,12643
1630,2021-07-13,11880
1631,2021-07-14,11057
1632,2021-07-15,9940
1633,2021-07-16,191635
1634,2021-07-17,9670
1635,2021-07-18,10479
1636,2021-07-19,12230
1637,2021-07-20,11537
1638,2021-07-21,10986
1639,2021-07-22,9819
1640,2021-07-23,9565
1641,2021-07-24,9664
1642,2021-07-25,10339
1643,2021-07-26,11858
1644,2021-07-27,11061
1645,2021-07-28,10393
1646,2021-07-29,10299
1647,2021-07-30,10413
1648,2021-07-31,9721
1649,2021-08-01,10432
1650,2021-08-02,12112
1651,2021-08-03,11913
1652,2021-08-04,10966
1653,2021-08-05,10387
1654,2021-08-06,10897
1655,2021-08-07,9429
1656,2021-08-08,10305
1657,2021-08-09,12332
1658,2021-08-10,11589
1659,2021-08-11,10782
1660,2021-08-12,10129
1661,2021-08-13,10464
1662,2021-08-14,10084
1663,2021-08-15,10205
1664,2021-08-16,12035
1665,2021-08-17,11883
1666,2021-08-18,11206
1667,2021-08-19,10347
1668,2021-08-20,10552
1669,2021-08-21,9813
1670,2021-08-22,11586
1671,2021-08-31,3328
1672,2021-09-01,17819
1673,2021-09-02,10979
1674,2021-09-03,10676
1675,2021-09-04,10716
1676,2021-09-05,9845
1677,2021-09-06,10615
1678,2021-09-07,12011
